Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option1 Linked To,Option2 Name,Option2 Value,Option2 Linked To,Option3 Name,Option3 Value,Option3 Linked To,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Unit Price Total Measure,Unit Price Total Measure Unit,Unit Price Base Measure,Unit Price Base Measure Unit,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Artwork frame material (product.metafields.shopify.artwork-frame-material),Color (product.metafields.shopify.color-pattern),Decoration material (product.metafields.shopify.decoration-material),Format supported (product.metafields.shopify.format-supported),Frame style (product.metafields.shopify.frame-style),Material (product.metafields.shopify.material),Mounting type (product.metafields.shopify.mounting-type),Orientation (product.metafields.shopify.orientation),Shape (product.metafields.shopify.shape),Theme (product.metafields.shopify.theme),Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Status
ramka-aluminiowa-srebrna-40x50-cm,Silver Aluminum Frame 40x50 cm,"<h2 data-path-to-node=""3"">🔘 Srebrna Ramka Aluminiowa 40×50 cm – Profesjonalizm i Czysta Forma</h2>
<p data-path-to-node=""4"">Postaw na oprawę, która podkreśli prestiż Twoich grafik. Srebrna ramka aluminiowa 40x50 cm to <b data-path-to-node=""4"" data-index-in-node=""94"">kwintesencja nowoczesnego designu</b>. Jej chłodny, satynowy blask i smukła linia idealnie eksponują zawartość, nadając jej galeryjny, niemal wystawowy charakter. To wybór dla osób ceniących jakość, która nie krzyczy, ale jest widoczna na pierwszy rzut oka.</p>
<h3 data-path-to-node=""5"">✨ Dlaczego ta ramka to wybór klasy premium?</h3>
<ul data-path-to-node=""6"">
<li>
<p data-path-to-node=""6,0,0""><b data-path-to-node=""6,0,0"" data-index-in-node=""0"">Nowoczesna Estetyka:</b> Srebrne wykończenie fenomenalnie współgra z czarno-białą fotografią, technicznymi szkicami oraz nowoczesną typografią.</p>
</li>
<li>
<p data-path-to-node=""6,1,0""><b data-path-to-node=""6,1,0"" data-index-in-node=""0"">Aluminiowa Wytrzymałość:</b> Wysokogatunkowe aluminium gwarantuje, że profil ramy pozostanie idealnie prosty i sztywny przez lata. To trwałość, której nie oferują zamienniki z tworzyw sztucznych.</p>
</li>
<li>
<p data-path-to-node=""6,2,0""><b data-path-to-node=""6,2,0"" data-index-in-node=""0"">Bezpieczna i Krystaliczna Osłona:</b> Zastosowanie <b data-path-to-node=""6,2,0"" data-index-in-node=""47"">plexi premium</b> zapewnia pełną przejrzystość przy zachowaniu niskiej wagi. Jest odporna na stłuczenia, co czyni ją idealnym rozwiązaniem do biur, korytarzy i sypialni.</p>
</li>
<li>
<p data-path-to-node=""6,3,0""><b data-path-to-node=""6,3,0"" data-index-in-node=""0"">Szwajcarski Standard Wykonania:</b> Wyprodukowana w Europie z dbałością o każdy kąt. Precyzyjne spasowanie narożników to dowód na najwyższą jakość rzemiosła.</p>
</li>
<li>
<p data-path-to-node=""6,4,0""><b data-path-to-node=""6,4,0"" data-index-in-node=""0"">Uniwersalny Montaż:</b> Wyposażona w solidne zawieszki, pozwala na stabilną ekspozycję w pionie lub poziomie, dopasowując się do Twojej ściany.</p>
</li>
</ul>
<hr data-path-to-node=""7"">
<h3 data-path-to-node=""8"">🖼️ Inspiracje – gdzie srebro sprawdzi się najlepiej?</h3>
<ul data-path-to-node=""9"">
<li>
<p data-path-to-node=""9,0,0""><b data-path-to-node=""9,0,0"" data-index-in-node=""0"">Gabinet i Biuro:</b> Profesjonalna oprawa dla certyfikatów, map strategicznych czy powiększonych grafik korporacyjnych.</p>
</li>
<li>
<p data-path-to-node=""9,1,0""><b data-path-to-node=""9,1,0"" data-index-in-node=""0"">Nowoczesne Mieszkania:</b> Idealnie komponuje się z elementami chromowanymi, szkłem i surowym betonem.</p>
</li>
<li>
<p data-path-to-node=""9,2,0""><b data-path-to-node=""9,2,0"" data-index-in-node=""0"">Artystyczne Portfolio:</b> Najlepsze tło dla czarno-białych portretów i minimalistycznych szkiców.</p>
</li>
</ul>
<hr data-path-to-node=""10"">
<h3 data-path-to-node=""11"">📐 Specyfikacja Techniczna:</h3>
<ul data-path-to-node=""12"">
<li>
<p data-path-to-node=""12,0,0""><b data-path-to-node=""12,0,0"" data-index-in-node=""0"">Wymiary wewnętrzne:</b> 40 × 50 cm</p>
</li>
<li>
<p data-path-to-node=""12,1,0""><b data-path-to-node=""12,1,0"" data-index-in-node=""0"">Materiał ramy:</b> Wysokogatunkowe aluminium</p>
</li>
<li>
<p data-path-to-node=""12,2,0""><b data-path-to-node=""12,2,0"" data-index-in-node=""0"">Kolor:</b> Klasyczne srebro</p>
</li>
<li>
<p data-path-to-node=""12,3,0""><b data-path-to-node=""12,3,0"" data-index-in-node=""0"">Osłona:</b> Bezpieczna plexi premium (z obustronną folią ochronną)</p>
</li>
<li>
<p data-path-to-node=""12,4,0""><b data-path-to-node=""12,4,0"" data-index-in-node=""0"">Montaż:</b> Ścienny (pion / poziom)</p>
</li>
<li>
<p data-path-to-node=""12,5,0""><b data-path-to-node=""12,5,0"" data-index-in-node=""0"">Pochodzenie:</b> Szwajcaria 🇨🇭</p>
</li>
</ul>
<hr data-path-to-node=""13"">
<h3 data-path-to-node=""14"">💡 Mała wskazówka dla wielkiego efektu:</h3>
<p data-path-to-node=""15"">Aby cieszyć się krystalicznym blaskiem swojej oprawy, <b data-path-to-node=""15"" data-index-in-node=""54"">pamiętaj o usunięciu folii ochronnej z obu stron plexi</b>. To prosty krok, który uwalnia pełną głębię kolorów i krystaliczną przejrzystość Twojego zdjęcia.</p>",REXIMPRIMIS,Home & Garden > Decor > Picture Frames,ramka,"color_silver, material_aluminum, silver_size_40x50, size_40x50, srebrna_size_40x50, style_minimal, style_modern, style_scandinavian, tier_premium, type_frame, use_photo, use_poster",false,Title,Default Title,,,,,,,,F655029-4050,1.0,shopify,150,deny,manual,49.00,,true,true,,,,,5901912670488,https://cdn.shopify.com/s/files/1/1004/0311/8467/files/silver4050.jpg?v=1775804580,1,"",false,,,aluminium; aluminum,srebrna; silver,aluminium; akryl; aluminum; acrylic,40-x-50-cm,nowoczesna; skandynawska; premium; loft,,powieszenie; sciana; hanging; wall,pozioma; pionowa; horizontal; vertical,prostokatna; rectangular,,,kg,,,active
ramka-aluminiowa-srebrna-40x50-cm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1004/0311/8467/files/silver4050.png?v=1775804580,2,"",,,,,,,,,,,,,,,,,,
ramka-aluminiowa-srebrna-40x50-cm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1004/0311/8467/files/silver_2.png?v=1775804581,3,"",,,,,,,,,,,,,,,,,,
ramka-aluminiowa-srebrna-40x50-cm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1004/0311/8467/files/silver_1.png?v=1775804581,4,"",,,,,,,,,,,,,,,,,,
ramka-aluminiowa-srebrna-30x40-cm,Silver Aluminum Frame 30x40 cm,"<h2 data-path-to-node=""3"">🔘 Srebrna Ramka Aluminiowa 30×40 cm – Nowoczesna Klasyka Formy</h2>
<p data-path-to-node=""4"">Postaw na minimalistyczny design, który wydobywa to, co najlepsze z Twoich grafik. Srebrna ramka aluminiowa 30x40 cm to <b data-path-to-node=""4"" data-index-in-node=""120"">idealny balans między surowością metalu a lekkością formy</b>. Jej satynowy blask i smukły profil sprawiają, że oprawione zdjęcie zyskuje profesjonalny, galeryjny wygląd, pasujący do każdego nowoczesnego wnętrza.</p>
<h3 data-path-to-node=""5"">✨ Dlaczego ta ramka to wybór na lata?</h3>
<ul data-path-to-node=""6"">
<li>
<p data-path-to-node=""6,0,0""><b data-path-to-node=""6,0,0"" data-index-in-node=""0"">Nowoczesne Wykończenie:</b> Chłodne srebro fenomenalnie podkreśla kontrast w czarno-białych fotografiach, szkicach oraz minimalistycznych plakatach.</p>
</li>
<li>
<p data-path-to-node=""6,1,0""><b data-path-to-node=""6,1,0"" data-index-in-node=""0"">Aluminiowa Wytrzymałość:</b> Wykonana z wysokogatunkowego metalu, rama jest niezwykle sztywna i trwała. W przeciwieństwie do tworzyw sztucznych, nie odkształca się i zachowuje idealne kąty.</p>
</li>
<li>
<p data-path-to-node=""6,2,0""><b data-path-to-node=""6,2,0"" data-index-in-node=""0"">Bezpieczna i Lekka:</b> Dzięki zastosowaniu <b data-path-to-node=""6,2,0"" data-index-in-node=""40"">plexi premium</b>, ramka jest odporna na stłuczenia i lekka. To doskonałe rozwiązanie do sypialni, pokoi dziecięcych czy korytarzy.</p>
</li>
<li>
<p data-path-to-node=""6,3,0""><b data-path-to-node=""6,3,0"" data-index-in-node=""0"">Szwajcarska Precyzja:</b> Produkcja europejska gwarantuje najwyższą jakość wykończenia – bez szczelin w narożnikach i z dbałością o każdy detal.</p>
</li>
<li>
<p data-path-to-node=""6,4,0""><b data-path-to-node=""6,4,0"" data-index-in-node=""0"">Błyskawiczny Montaż:</b> Solidne zawieszki pozwalają na stabilną ekspozycję w pionie lub poziomie, dając Ci pełną swobodę aranżacji.</p>
</li>
</ul>
<hr data-path-to-node=""7"">
<h3 data-path-to-node=""8"">🖼️ Inspiracje – gdzie srebro sprawdzi się najlepiej?</h3>
<ul data-path-to-node=""9"">
<li>
<p data-path-to-node=""9,0,0""><b data-path-to-node=""9,0,0"" data-index-in-node=""0"">Minimalistyczne Wnętrza:</b> Doskonale współgra z betonem, szkłem i stalowymi elementami wystroju.</p>
</li>
<li>
<p data-path-to-node=""9,1,0""><b data-path-to-node=""9,1,0"" data-index-in-node=""0"">Domowe Biuro:</b> Profesjonalna oprawa dla dyplomów, certyfikatów i map motywacyjnych.</p>
</li>
<li>
<p data-path-to-node=""9,2,0""><b data-path-to-node=""9,2,0"" data-index-in-node=""0"">Galerie Ścienne:</b> Połącz kilka sztuk 30x40, aby stworzyć rytmiczną, nowoczesną kompozycję nad kanapą lub biurkiem.</p>
</li>
</ul>
<hr data-path-to-node=""10"">
<h3 data-path-to-node=""11"">📐 Specyfikacja Techniczna:</h3>
<ul data-path-to-node=""12"">
<li>
<p data-path-to-node=""12,0,0""><b data-path-to-node=""12,0,0"" data-index-in-node=""0"">Wymiary wewnętrzne:</b> 30 × 40 cm</p>
</li>
<li>
<p data-path-to-node=""12,1,0""><b data-path-to-node=""12,1,0"" data-index-in-node=""0"">Materiał ramy:</b> Wysokogatunkowe aluminium</p>
</li>
<li>
<p data-path-to-node=""12,2,0""><b data-path-to-node=""12,2,0"" data-index-in-node=""0"">Kolor:</b> Klasyczne srebro (satynowy połysk)</p>
</li>
<li>
<p data-path-to-node=""12,3,0""><b data-path-to-node=""12,3,0"" data-index-in-node=""0"">Osłona:</b> Bezpieczna plexi premium (z obustronną folią ochronną)</p>
</li>
<li>
<p data-path-to-node=""12,4,0""><b data-path-to-node=""12,4,0"" data-index-in-node=""0"">Montaż:</b> Ścienny (pion / poziom)</p>
</li>
<li>
<p data-path-to-node=""12,5,0""><b data-path-to-node=""12,5,0"" data-index-in-node=""0"">Pochodzenie:</b> Szwajcaria 🇨🇭</p>
</li>
</ul>
<hr data-path-to-node=""13"">
<h3 data-path-to-node=""14"">💡 Ważna informacja dla klienta:</h3>
<p data-path-to-node=""15"">Aby Twoja grafika prezentowała się nieskazitelnie, <b data-path-to-node=""15"" data-index-in-node=""51"">pamiętaj o usunięciu folii ochronnej z obu stron plexi</b>. To prosty krok, który uwolni krystaliczną przejrzystość i pełną głębię kolorów Twojej oprawy.</p>",REXIMPRIMIS,Home & Garden > Decor > Picture Frames,ramka,"color_silver, material_aluminum, silver_size_30x40, size_30x40, srebrna_size_30x40, style_minimal, style_modern, style_scandinavian, tier_premium, type_frame, use_photo, use_poster",false,Title,Default Title,,,,,,,,F655029-3040,1.0,shopify,253,deny,manual,39.00,,true,true,,,,,5901912670471,https://cdn.shopify.com/s/files/1/1004/0311/8467/files/silver3040.jpg?v=1775804579,1,"",false,,,aluminium; aluminum,srebrna; silver,aluminium; akryl; aluminum; acrylic,30-x-40-cm,nowoczesna; skandynawska; premium; loft,,powieszenie; sciana; hanging; wall,pozioma; pionowa; horizontal; vertical,prostokatna; rectangular,,,kg,,,active
ramka-aluminiowa-srebrna-30x40-cm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1004/0311/8467/files/silver3040.png?v=1775804579,2,"",,,,,,,,,,,,,,,,,,
ramka-aluminiowa-srebrna-30x40-cm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1004/0311/8467/files/silver_2.png?v=1775804581,3,"",,,,,,,,,,,,,,,,,,
ramka-aluminiowa-srebrna-30x40-cm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1004/0311/8467/files/silver_1.png?v=1775804581,4,"",,,,,,,,,,,,,,,,,,
ramka-aluminiowa-srebrna-21x30-cm,Silver Aluminum Frame 21x30 cm,"<h2 data-path-to-node=""3"">🔘 Srebrna Ramka Aluminiowa 21×30 cm (A4) – Nowoczesny Standard Professional</h2>
<p data-path-to-node=""4"">Podkreśl prestiż swoich osiągnięć i ulubionych grafik. Srebrna ramka aluminiowa w formacie A4 to <b data-path-to-node=""4"" data-index-in-node=""97"">połączenie technologicznej precyzji z czystą formą</b>. Jej smukły, satynowy profil w kolorze klasycznego srebra nadaje zawartości profesjonalny, galeryjny charakter, który idealnie wpisuje się w nowoczesne standardy designu.</p>
<h3 data-path-to-node=""5"">✨ Dlaczego ta ramka to wybór klasy premium?</h3>
<ul data-path-to-node=""6"">
<li>
<p data-path-to-node=""6,0,0""><b data-path-to-node=""6,0,0"" data-index-in-node=""0"">Satynowe Srebrne Wykończenie:</b> Chłodny blask aluminium nie dominuje nad treścią, lecz subtelnie ją eksponuje. Idealnie współgra z czarno-białymi zdjęciami i nowoczesną typografią.</p>
</li>
<li>
<p data-path-to-node=""6,1,0""><b data-path-to-node=""6,1,0"" data-index-in-node=""0"">Format A4 (Idealny do Dokumentów):</b> Skrojona pod standardowe dyplomy, certyfikaty, podziękowania oraz autorskie ilustracje.</p>
</li>
<li>
<p data-path-to-node=""6,2,0""><b data-path-to-node=""6,2,0"" data-index-in-node=""0"">Aluminiowa Solidność:</b> Wykonana z wysokogatunkowego metalu, jest sztywna i trwała. W przeciwieństwie do ram plastikowych, nie odkształca się i zachowuje idealne kąty przez lata.</p>
</li>
<li>
<p data-path-to-node=""6,3,0""><b data-path-to-node=""6,3,0"" data-index-in-node=""0"">Bezpieczna i Lekka:</b> Dzięki zastosowaniu <b data-path-to-node=""6,3,0"" data-index-in-node=""40"">plexi premium</b>, ramka jest odporna na stłuczenia i lekka. To bezpieczne rozwiązanie na biurko, komodę czy ścianę w dynamicznym biurze.</p>
</li>
<li>
<p data-path-to-node=""6,4,0""><b data-path-to-node=""6,4,0"" data-index-in-node=""0"">Szwajcarska Precyzja:</b> Produkcja europejska gwarantuje perfekcyjne spasowanie narożników i dbałość o każdy detal wykończenia.</p>
</li>
</ul>
<hr data-path-to-node=""7"">
<h3 data-path-to-node=""8"">🖼️ Inspiracje – gdzie srebro sprawdzi się najlepiej?</h3>
<ul data-path-to-node=""9"">
<li>
<p data-path-to-node=""9,0,0""><b data-path-to-node=""9,0,0"" data-index-in-node=""0"">Gabinet i Biuro:</b> Profesjonalna ekspozycja certyfikatów i nagród, która buduje zaufanie klientów i partnerów biznesowych.</p>
</li>
<li>
<p data-path-to-node=""9,1,0""><b data-path-to-node=""9,1,0"" data-index-in-node=""0"">Nowoczesne Mieszkania:</b> Doskonale komponuje się ze stylem industrialnym, loftowym oraz minimalistycznym (szkło, beton, metal).</p>
</li>
<li>
<p data-path-to-node=""9,2,0""><b data-path-to-node=""9,2,0"" data-index-in-node=""0"">Pamiątkowe Zdjęcia:</b> Najlepsza oprawa dla czarno-białych portretów i nowoczesnych grafik typu line-art.</p>
</li>
</ul>
<hr data-path-to-node=""10"">
<h3 data-path-to-node=""11"">📐 Specyfikacja Techniczna:</h3>
<ul data-path-to-node=""12"">
<li>
<p data-path-to-node=""12,0,0""><b data-path-to-node=""12,0,0"" data-index-in-node=""0"">Wymiary wewnętrzne:</b> 21 × 30 cm (Format A4)</p>
</li>
<li>
<p data-path-to-node=""12,1,0""><b data-path-to-node=""12,1,0"" data-index-in-node=""0"">Materiał ramy:</b> Wysokogatunkowe aluminium</p>
</li>
<li>
<p data-path-to-node=""12,2,0""><b data-path-to-node=""12,2,0"" data-index-in-node=""0"">Kolor:</b> Klasyczne srebro (satyna)</p>
</li>
<li>
<p data-path-to-node=""12,3,0""><b data-path-to-node=""12,3,0"" data-index-in-node=""0"">Osłona:</b> Bezpieczna plexi premium (z obustronną folią ochronną)</p>
</li>
<li>
<p data-path-to-node=""12,4,0""><b data-path-to-node=""12,4,0"" data-index-in-node=""0"">Montaż:</b> Stojący + ścienny</p>
</li>
<li>
<p data-path-to-node=""12,5,0""><b data-path-to-node=""12,5,0"" data-index-in-node=""0"">Orientacja:</b> Pionowa / Pozioma</p>
</li>
<li>
<p data-path-to-node=""12,6,0""><b data-path-to-node=""12,6,0"" data-index-in-node=""0"">Pochodzenie:</b> Szwajcaria 🇨🇭</p>
</li>
</ul>
<hr data-path-to-node=""13"">
<h3 data-path-to-node=""14"">💡 Ważna wskazówka dla kupującego:</h3>
<p data-path-to-node=""15"">Aby Twoje certyfikaty i zdjęcia prezentowały się idealnie, <b data-path-to-node=""15"" data-index-in-node=""59"">pamiętaj o usunięciu folii ochronnej z obu stron plexi</b>. To prosty krok, który uwalnia krystaliczną przejrzystość i pełne nasycenie barw Twojej oprawy.</p>",REXIMPRIMIS,Home & Garden > Decor > Picture Frames,ramka,"color_silver, material_aluminum, silver_size_21x30, size_21x30, srebrna_size_21x30, style_minimal, style_modern, style_scandinavian, tier_premium, type_frame, use_photo, use_poster",false,Title,Default Title,,,,,,,,F655029-2130,1.0,shopify,625,deny,manual,29.00,,true,true,,,,,5901912670464,https://cdn.shopify.com/s/files/1/1004/0311/8467/files/silver2130.jpg?v=1775804580,1,"",false,,,aluminium; aluminum,srebrna; silver,aluminium; akryl; aluminum; acrylic,31-x-30-cm,nowoczesna; skandynawska; premium; loft,,powieszenie; sciana; hanging; wall; free-standing,pozioma; pionowa; horizontal; vertical,prostokatna; rectangular,,,kg,,,active
ramka-aluminiowa-srebrna-21x30-cm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1004/0311/8467/files/silver2130.png?v=1775804580,2,"",,,,,,,,,,,,,,,,,,
ramka-aluminiowa-srebrna-21x30-cm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1004/0311/8467/files/silver_1.png?v=1775804581,3,"",,,,,,,,,,,,,,,,,,
ramka-aluminiowa-srebrna-21x30-cm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1004/0311/8467/files/silver_2.png?v=1775804581,4,"",,,,,,,,,,,,,,,,,,
ramka-aluminiowa-czarna-mat-50x70-cm,Matte Black Aluminum Frame 50x70 cm,"<h2 data-path-to-node=""3"">⚫ Czarna Aluminiowa Ramka MAT 50×70 cm – Głęboka Czerń, Wyrazisty Styl</h2>
<p data-path-to-node=""4"">Postaw na ramę, która zdefiniuje Twoje wnętrze. Czarna aluminiowa ramka o matowym wykończeniu to <b data-path-to-node=""4"" data-index-in-node=""97"">esencja nowoczesnego minimalizmu</b>. Jej głęboki, nieodbijający światła kolor tworzy idealny kontrast dla plakatów, map i grafik, nadając im wyrazisty, niemal kinowy charakter.</p>
<h3 data-path-to-node=""5"">✨ Dlaczego czarny mat to wybór numer jeden?</h3>
<ul data-path-to-node=""6"">
<li>
<p data-path-to-node=""6,0,0""><b data-path-to-node=""6,0,0"" data-index-in-node=""0"">Matowa Elegancja:</b> Specjalne wykończenie eliminuje zbędne odblaski na profilu ramy, skupiając całą uwagę na oprawionej treści.</p>
</li>
<li>
<p data-path-to-node=""6,1,0""><b data-path-to-node=""6,1,0"" data-index-in-node=""0"">Aluminiowa Konstrukcja:</b> Przy dużym formacie 50x70 stabilność to podstawa. Nasze aluminium jest sztywne i wytrzymałe – zapomnij o wyginających się ramkach z tworzyw sztucznych.</p>
</li>
<li>
<p data-path-to-node=""6,2,0""><b data-path-to-node=""6,2,0"" data-index-in-node=""0"">Lekkość i Bezpieczeństwo:</b> Wyposażona w <b data-path-to-node=""6,2,0"" data-index-in-node=""39"">plexi premium</b>, która jest krystalicznie przejrzysta, a jednocześnie lekka i odporna na stłuczenia. To kluczowe przy wieszaniu dużych dekoracji nad łóżkiem czy kanapą.</p>
</li>
<li>
<p data-path-to-node=""6,3,0""><b data-path-to-node=""6,3,0"" data-index-in-node=""0"">Szwajcarski Standard:</b> Wyprodukowana w Europie z dbałością o każdy szczegół. Perfekcyjnie docięte narożniki bez żadnych szczelin to gwarancja jakości premium.</p>
</li>
<li>
<p data-path-to-node=""6,4,0""><b data-path-to-node=""6,4,0"" data-index-in-node=""0"">Uniwersalny Montaż:</b> Solidne zawieszki pozwalają na pewną ekspozycję w pionie lub poziomie, dopasowując się do Twojej wizji aranżacyjnej.</p>
</li>
</ul>
<hr data-path-to-node=""7"">
<h3 data-path-to-node=""8"">🖼️ Inspiracje – jak wykorzystać format 50x70?</h3>
<ul data-path-to-node=""9"">
<li>
<p data-path-to-node=""9,0,0""><b data-path-to-node=""9,0,0"" data-index-in-node=""0"">Plakaty Filmowe i Koncertowe:</b> Czarna matowa rama to dla nich naturalne środowisko – dodaje im drapieżności i stylu.</p>
</li>
<li>
<p data-path-to-node=""9,1,0""><b data-path-to-node=""9,1,0"" data-index-in-node=""0"">Styl Loft i Industrial:</b> Idealnie współgra z surową cegłą, betonem i drewnem.</p>
</li>
<li>
<p data-path-to-node=""9,2,0""><b data-path-to-node=""9,2,0"" data-index-in-node=""0"">Kontrastowe Grafiki:</b> Wyciąga głębię z czarno-białych fotografii oraz nasyconych kolorami ilustracji.</p>
</li>
</ul>
<hr data-path-to-node=""10"">
<h3 data-path-to-node=""11"">📐 Specyfikacja Techniczna:</h3>
<ul data-path-to-node=""12"">
<li>
<p data-path-to-node=""12,0,0""><b data-path-to-node=""12,0,0"" data-index-in-node=""0"">Wymiary wewnętrzne:</b> 50 × 70 cm</p>
</li>
<li>
<p data-path-to-node=""12,1,0""><b data-path-to-node=""12,1,0"" data-index-in-node=""0"">Materiał ramy:</b> Wysokogatunkowe aluminium</p>
</li>
<li>
<p data-path-to-node=""12,2,0""><b data-path-to-node=""12,2,0"" data-index-in-node=""0"">Kolor:</b> Czarny (głęboki mat)</p>
</li>
<li>
<p data-path-to-node=""12,3,0""><b data-path-to-node=""12,3,0"" data-index-in-node=""0"">Osłona:</b> Bezpieczna plexi premium (z obustronną folią ochronną)</p>
</li>
<li>
<p data-path-to-node=""12,4,0""><b data-path-to-node=""12,4,0"" data-index-in-node=""0"">Montaż:</b> Ścienny (pion / poziom)</p>
</li>
<li>
<p data-path-to-node=""12,5,0""><b data-path-to-node=""12,5,0"" data-index-in-node=""0"">Pochodzenie:</b> Szwajcaria 🇨🇭</p>
</li>
</ul>
<hr data-path-to-node=""13"">
<h3 data-path-to-node=""14"">💡 Ważna wskazówka dla kupującego:</h3>
<p data-path-to-node=""15"">Aby uzyskać efekt krystalicznej przejrzystości bez żadnych skaz, <b data-path-to-node=""15"" data-index-in-node=""65"">koniecznie usuń folię ochronną z obu stron plexi</b>. Dopiero po jej zdjęciu Twoja grafika odzyska pełną głębię kolorów i ostrość detali.</p>",REXIMPRIMIS,Home & Garden > Decor > Picture Frames,ramka,"black_size_50x70, color_black, material_aluminum, size_50x70, style_minimal, style_modern, style_scandinavian, tier_premium, type_frame, use_photo, use_poster",false,Title,Default Title,,,,,,,,F655028-5070,1.0,shopify,102,deny,manual,69.00,,true,true,,,,,5901912670457,https://cdn.shopify.com/s/files/1/1004/0311/8467/files/black_frame_5070.jpg?v=1775805527,1,"",false,,,aluminium; aluminum,czarny-1; black,aluminium; akryl; aluminum; acrylic,50-x-70,nowoczesna; skandynawska; premium; loft,,powieszenie; sciana; hanging; wall,pozioma; pionowa; horizontal; vertical,prostokatna; rectangular,,,kg,,,active
ramka-aluminiowa-czarna-mat-50x70-cm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1004/0311/8467/files/black5070.png?v=1775805528,2,"",,,,,,,,,,,,,,,,,,
ramka-aluminiowa-czarna-mat-50x70-cm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1004/0311/8467/files/black2.png?v=1775805749,3,"",,,,,,,,,,,,,,,,,,
ramka-aluminiowa-czarna-mat-50x70-cm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1004/0311/8467/files/black1_c5d31b07-ca4d-446c-9959-12fb0b993f9a.png?v=1775805702,4,"",,,,,,,,,,,,,,,,,,
